"건달 영화 라는 것만으로도 영화의 장르적인 특성과 강점이 있는데... 이처럼 지루한 영화는 처음이었다... 
			
			
			
				
				
				
				",1
"영화관에서보기엔돈아까움... 
			
			
			
				
				
				
				",1
"이민호 팬들에게 좋은 선물^^ 
			
			
			
				
				
				
				",1
"땅 종대 돈 용기 한국 영화 밑바닥 끝까지가보자 
			
			
			
				
				
				
				",1
"이민호 좋아해서 보러갔는데감독 죽이고 싶음. 
			
			
			
				
				
				
				",1
"정말 너무 뻔한 느와르 영화 
			
			
			
				
				
				
				",1
"근래 보았던 영화중 최악...치고박고싸움뿐...깡패는 결국 배신당하여 죽는다...라는결말....너무 잔인하고...내용도 없다. 
			
			
			
				
				
				
				",1
"0점을 선택 못하는게 슬프다. 어디서부터 잘못이 된건지, 실망한 점이 한 두가지가 아니었다. 두 주인공이 왜 땅과 돈에 집착하게 되었는지 동기도 부족했고, 인물구조도 복잡하고 시간이 지날수록 더 엉켰다. 중간에 전혀 쓸데없는 불륜에 야한장면까지 
			
			
			
				
				
				
				",1
"잔인해 보지마 진짜진짜보지마요 
			
			
			
				
				
				
				",1
"방금 보고나오는길.. 김래원연기가 좋아서 본건데 그냥 싸우고 죽이고 피만 기억남ㅠㅠ  시나리오도 구성도 너무뻔해서 지루했음.. 칼부림으로 난도질하는 영화는 이제좀 그만 나왔으면 하는 바램 
			
			
			
				
				
				
				",1
"너무한단 생각이 들어서 평점남김 평점높은거보고 봣다가 영화삿는데 미안해서밥까지 사게만드는영화.김래원복근에 빨래하고싶다던 아줌마야 집에가서 세탁기나 돌려 그리고 이민호랑 안어울림 특히 내가 달리는곳까지 내땅이야 라며 소리치는장면 오글거려서 소오름 
			
			
			
				
				
				
				",1
"10점짜리 많아서 1점준다 ㅋ 
			
			
			
				
				
				
				",1
"너무 너무 잔인하고.... 불필요한 베드신은 왜 넣었는지 모르겠고.. 좋아하는 배우 나와서 봤지만 보다가 중간에 나가고 싶었다. 어휴... 
			
			
			
				
				
				
				",1
"감독님. 영화 잘 만드셔야죠. ㅠㅠ 너무 뜬금없는 진행.지루한 전개. 지금이 70년대도 아니고 다시 영화공부하세요. 이건 아니잖아요. 
			
			
			
				
				
				
				",1
"마케팅에 농락당하는 멍청한 국민들.. 
			
			
			
				
				
				
				",1
"인물이 너무 많다...아 진짜 너무 많고 재미없어 
			
			
			
				
				
				
				",1
"너무 평점이 높아 낮추기 위해 2점.. 그냥저냥 킬링타임용... 
			
			
			
				
				
				
				",1
"영화가 조잡하네요. 이런 영화가 평점이 왜 이렇게 높죠?보고나서 많이 실망했어요. 
			
			
			
				
				
				
				",1
"배드신 꿀잼 빼고는 핵노잼 
			
			
			
				
				
				
				",1
"평점 주려고 처음으로 로그인함... ㅠㅠ지루하고 진부하고 힘들었음 
			
			
			
				
				
				
				",1
"극장에서 보고왔는데 쓸때없는 베드신이나 잔인한장면이 너무많았습니다. 전개상 필요없어도 될만한 상황이었는데도 너무 자극적으로만 만들지 않았나싶습니다. 부동산에대한 현실감도 많이 떨어지고 과연게 말죽거리잔혹사 비열한거리를 만든 유하감독의 영환지모르겠습니다 
			
			
			
				
				
				
				",1
"제발 쓰레기 조폭영화는 그만좀 만들자. 그저 폭력따위만 난무하고 남는게 하나도 없는 이딴걸 보는 놈들이나 ㅉㅉ 
			
			
			
				
				
				
				",1
"ㅆㄴㅈ돈씨밠존나아까워 7광구급이다 
			
			
			
				
				
				
				",1
"아니 이게 왜이렇게 평점이 높은지 이해할 수 없는 1인 보느내내  너무 지루했고 기억에 남는 장면이 없다. 
			
			
			
				
				
				
				",1
"너무 지루하다... 또한 이연두양베드씬은 딱 봐도 대역이었다 대역이냐 아니냐가 중요한게 아니지만 너무티가났다 
			
			
			
				
				
				
				",1
"진정 내용도 재미도 감동도  웃음도 없는 영화였다.광고하나는  갑.  그리고 언론에서 너무 뛰어준 영화.보는내내  지루함과  억지 웃음 유발하려는 모션들.보는중간 나갈까 하는 생각이든 영화 
			
			
			
				
				
				
				",1
"기대해서그런지 나는..생각보다 별로였음  지루함이없지않아잇엇고 등장인물도많고 빅히어로를 본뒤에봐서그런지 너무...비교당해서  재미없엇다...돈아까웠음 
			
			
			
				
				
				
				",1
"이런 깡패영화가 왜 인기가 있는지 모르겠다. 사람 잔인하게 죽이고 역겹더라. 
			
			
			
				
				
				
				",1
"시작 20분 만에 뻔한 결말이보이는 지루은영화 돈과시간만 아깝다 
			
			
			
				
				
				
				",1
"너무 지루하고 앉아잇는데 내내 엉덩이에 종기나는줄 알앗습니다 
			
			
			
				
				
				
				",1
"진짜....알바들을 대체 몇명푼거냐....진짜 스토리 개판에 개막장 개지루함....김래원때문에 3개줌.. 
			
			
			
				
				
				
				",1
"기대했던것만큼 실망이커서 아쉬운영화네요 ㅜㅜ너무 성적인 장면과 폭력적인것만 나오는영화같아서 보는내내 지루하고 재미없었어요 그냥 영화관에서 볼정도는 아니고 집에서 다운받아보면 갠찬겟네요 
			
			
			
				
				
				
				",1
"별로엿음....감동도없고 
			
			
			
				
				
				
				",1
"안보겠다는걸 억지로 끌고 간 내 친구분께 감사드립니다. 그래도 설현 나와서 참고 봤습니다 
			
			
			
				
				
				
				",1
"잔인함의 극치이런 깡패영화 이제 그만 
			
			
			
				
				
				
				",1
"왜 보는지모르겠음 개인적으로 취향에 안맞는듯 
			
			
			
				
				
				
				",1
"이렇게  무식하기만한 영화도 흔하지  않음 . 연장만  난무한  생양아치 영화. 배우들이  아까운 영화.  강남에  비하면 신세계 는  아주 우아한  영화임. 
			
			
			
				
				
				
				",1
"개인적으로 조폭영화를 그리 좋아하지 않는 입장에서는 그저그런 영화. 
			
			
			
				
				
				
				",1
"강남1970강남1970 
			
			
			
				
				
				
				",1
"1점도 아까움 보지마세여 
			
			
			
				
				
				
				",1
"재미없어요 3류조폭영화 진심 
			
			
			
				
				
				
				",1
"너무 선정적이거나 폭력적인 것에만 포커스를 둔 듯느와르장르 정말 좋아하는데 그냥 저냥 흘러가는 느낌위트도 없고 완전 빨려들듯한 몰입감도 없었고신세계같은 임팩트있는 액션이나 전개 전혀 찾을 수없었음 
			
			
			
				
				
				
				",1
"실제로는  결함품인 두명이 스크린에서 항상 상남자들로 나오는 꼴 보기싫지 않냐? 
			
			
			
				
				
				
				",1
"누구를 위한 영화도 아니다.사회풍자라면 그럴수도 있겠지만어떤 한부분도 감명있게 보지 못했다.연기자들의 연기가 아까운 시나리오 
			
			
			
				
				
				
				",1
"평점조작하지맙시다 신세계정도 기대햇는데 반에 반도 못미치고 그냥 욕하고 찌르고 찔리고 끝 말그대로 3류 조폭영화 해바라기때 김래원의 카리스마는 없고 복근밖에 기억이 안난다 영화관나오면서 다재미없단 소리밖에 없엇음 
			
			
			
				
				
				
				",1
"별 주기도 아까운 영화 고생해서 만든 작품인건 알겠지만보는내내 일어나고 싶은 마음이 계속드는건 뭔지???사마리아 이후로 최악의 한국영화  두번다시 저 감독 영화Tv로 나온더라도 안볼거임 내 아까운 시간 누구한테 보상받으리오ㅡㅡ 
			
			
			
				
				
				
				",1
"엥 진짜 실망 폭력적이고 잔인하기만 함 런닝타임도 생각보다 길어서 보고나니 너무 피곤했음 
			
			
			
				
				
				
				",1
"킬링타임, 볼만했던건 김래워 배드신 
			
			
			
				
				
				
				",1
"개노잼플롯 구성 모두 지루함ㅋ민호는 극강의 비주얼빼고 연기어색..기다렸다 뛰어가서 관람 후 실망ㄱ 
			
			
			
				
				
				
				",1
"진부한스토리 진부한 조폭영화국제시장눌렀대서 직접보니노이즈마케팅뿐인 영화였다 
			
			
			
				
				
				
				",1
"알바들 믿지마세요.  진짜 내용도 없고 재미도 없고 연기력 완전 실망임.  보면 100% 후회함.  주위에 본사람들 다 실망했음.  진짜 딴거보세요 
			
			
			
				
				
				
				",1
"개연성도 없고 진부하다...스토리 이해도 안되고 그냥 지루함... 
			
			
			
				
				
				
				",1
"시간만길고 개노잼 이게 왜  평점높노 
			
			
			
				
				
				
				",1
"영화관에서 자본적은 처음....아 돈아까움 보지마세요 
			
			
			
				
				
				
				",1
"한국영화의 추락 그 끝은 어디에 
			
			
			
				
				
				
				",1
"진짜  알바가 존재한다는 걸 깨닫게 해준 영화다. 포르노보다 못한 개연성 없는 배드신! 보는 사람 피곤하게 하는 난도질! 지루하기만 한 시나리오. 발로 만들었냐? 0점 못주는 네이버평점 시스템이 야속하다. 
			
			
			
				
				
				
				",1
"두번다시 보고싶지않다칼질하는거밖에...김래원은 역시 해바라기~ 
			
			
			
				
				
				
				",1
"장난들 하십니까 방금 목동에서 강남 보구 기분상해서소주 마시고있네요 , 영화보다 사람들 마니 나가더라구요 . 
			
			
			
				
				
				
				",1
"여자친구 보느라 영화에 집중을 못했다. 더 몰입할수있는 영화를 봐야겠다. 
			
			
			
				
				
				
				",1
"더럽게 재미없고 안좋은영화 
			
			
			
				
				
				
				",1
"단순한 조폭영화이며, 이민호 보여주는 영화임 
			
			
			
				
				
				
				",1
"개노잼이더만 언플 쩔어! 가장 어이없던건 극전개와 전혀무관한 배드신! 잘나가다 뜬금없이 헐떡거려;;; 이렇게 기분나쁜 배드신은 처음봄 
			
			
			
				
				
				
				",1
"기대하고 봤는데 연기자들 연기력은 볼만했지만 내용은 뭔가 미지근한 사이다 마시는 느낌. 난영화 보고왔는데 친구가 보고싶대서 핵노잼이라고 말렸건만 같이 후회하고나왔다는 난 이영화 재미없는거 알면서도 2번본ㅠㅋ 
			
			
			
				
				
				
				",1
"조폭미화영상 언제까지 만들래 
			
			
			
				
				
				
				",1
"알바들이 많네요  8점이라니 이게무슨 ;; 
			
			
			
				
				
				
				",1
"강남1970  기대하고봤습니다저는 27살 남성입니다근데 진짜 왜별5개주는지 재밋다고하는지 이해안갑니다다작업하는건가요? 
			
			
			
				
				
				
				",1
"정말 지루함. 언제끝나는지 궁금했다 
			
			
			
				
				
				
				",1
"어제 보고 나왔는데 진짜 지루했어요. 어떻게 공감상위 댓글 모두가 10점일수가 있지. 허구헌날 알밥으로 배불리는 한국영화 OUT!!! 
			
			
			
				
				
				
				",1
"기대 이하 입니다. 속도감도 별루가 스토리 전개도 별루고 뜬금 없는 야한 장면도 별루고 다 별루인 영화  비열한거리와 다른걸 모르겠어요 . 비열한 거리는 재밌었는데 
			
			
			
				
				
				
				",1
"유하감독의 최악의 졸작..말죽거리 잔혹사.비열한 거리의 아류성 작품으로 소재 고갈을 느끼고 엄한 빠구리로 시선을 끄는 개연성 부족과 어디 깡패를 미화시키는것도 끝이 없고..문제는 기존 작품과는 비교가 안되는 작품..웃음포인트 딱 한번.돈아까비 
			
			
			
				
				
				
				",1
"남친따라갔는데 계속때리고 찌르고, 쓸때없는 정사씬... 조금부족한 이민호연기.해외팬빨인듯. 다보고 나오며 남친이 사과하더라ㅋㅋ네이버평점 팬들이 쓴거같다고ㅋ 
			
			
			
				
				
				
				",1
"때리기만 하자나 내용도 없고 그냥 국제시장이나 한번 더볼껠ㅠㅠ 
			
			
			
				
				
				
				",1
"연두랑 래원이랑 침대 베드신만 여운남는다눈... 
			
			
			
				
				
				
				",1
"평점 다 알바들인가... 내용없고 그냥 싸움하는 내용 
			
			
			
				
				
				
				",1
"의미없이 서로 때리고 죽이기만 하고 정말 재미없었음. 한시라도 빨리 극장에서 나가고 싶었던 최악의 영화. 평점 7이라니 진짜 말도 안되는 사기극이다 
			
			
			
				
				
				
				",1
"시나리오,시각효과는 좋았다 생각합니다.  그런데 주연들 연기력은 별로 10점 만점에 4.5 정도. 김래원은 조폭 연기를 인반 서민들 처럼했고 이민호는 카리스마는 있어 보이나 그다지 연기력은 아직 좋아보이지는 않네요 
			
			
			
				
				
				
				",1
"스토리, 액션 ... 기대이하 
			
			
			
				
				
				
				",1
"산해진미를 담으려다 잡탕밥이 돼 버린.. 이보슈 감독님, 특정 시대의 통찰과 페이소스는 쏘울 넘치는 배우와 탄탄한 플롯으로만 가능하다오.. (난만한 플롯은 욕심이라 쳐도 대체 이민호는 그 풋풋한 나이에 왜 벌써 고리타분한 연기자 흉내를 내는거야ㅠㅠ) 
			
			
			
				
				
				
				",1
"이건 좀 아니다..알바들 왜케 많지? 
			
			
			
				
				
				
				",1
"진짜 실망스럽던데... 죽이다 끝남. 지루하기까지 했음. 너무 기대를했나.... 
			
			
			
				
				
				
				",1
"이민호 김래원 그들만 있었음.솔직히 느와르 영화 치고 줄거리가 조잡했으며 2시간30분이라는 러닝타임.너무 길었다.개인적으론 비추. 
			
			
			
				
				
				
				",1
"정말 알바가 있긴있나보네요, 평점8은 말도 안돼는 영화입니다. 스토리는 온갖 짜집기만 해놓고 무의미한 정사씬, 부자연스러운 편집... 완전 총체적난국인 쓰레기 영화에요. 이민호 외모도 너무 서구적이라 과거시대극에는 안어울림 
			
			
			
				
				
				
				",1
"킬링타임용이다. 그저 그렇다 흐름에 상관없는 신들이 많다 
			
			
			
				
				
				
				",1
"너무 지루해ㅡㅡ 돈이아까워서 별한개 
			
			
			
				
				
				
				",1
"가난한 청년이 왜 이렇게 됬냐면 인생관이 깡패니까 그렇죠 뭐. 불쌍하긴 하지만, 사람 죽이는게 직업인데 해피엔딩을 바란다면 어불성설. 
			
			
			
				
				
				
				",1
"이게 재밌나?  야한장면 몇번나오고 싸우고 찌르다 영화끝남 네이년 평점 믿을게 못되는건 알지만 
			
			
			
				
				
				
				",1
"팬심으로 흥하지 않으면 힘들듯. 솔직히 실망.. 
			
			
			
				
				
				
				",1
"유감이다 진짜.... 
			
			
			
				
				
				
				",1
"정말 재미없네요 끝나고 나오는동시에 개욕함이렇게 재미없는영화 처음봄 
			
			
			
				
				
				
				",1
"비열한거리 감동받아서 봤지만 지루하기 짝이없던 영화... 
			
			
			
				
				
				
				",1
"사람마다 느끼는건 다 다르지만 개인적으로 너무 지루했다...얼른 끝나기만 바라고 있었다. 
			
			
			
				
				
				
				",1
"너무 과하기만한 1970년대 촬영 
			
			
			
				
				
				
				",1
"정말 알바들 댓글많이단다 
			
			
			
				
				
				
				",1
"쓰레기 3류조폭영화  이유없이 사람들을 칼로 죽이는 쓰레기영화  10점주는 바보관객들은 이민호골수팬 2점주는 사람들이  정확한 관객들이라고 생각함 이영화은 50대 아저씨들 좋아하는 쓰레기영화입니다 여자들은 보지마세요 피만 보이는 영화입니다 
			
			
			
				
				
				
				",1
"내용도없는  7~80년대  애로 폭력 수준에  3류극장동시상영  프로에  딱맞음 
			
			
			
				
				
				
				",1
"킬링 타임용도 안된다. 
			
			
			
				
				
				
				",1
"뻔하니 뻔한 영화...나름 높은 평점으로 기대했으나... 
			
			
			
				
				
				
				",1
"역시 또 여자들이 높은 평점을 줬는가? ㅋ도대체 영화보는 기준이 뭔지 진심 궁금하다. 그냥 멋지고 잘생긴 남자 나오면 다 되는거지? 응??? ㅋㅋ에휴~ 이러니 영화가 발전이 안되지! 
			
			
			
				
				
				
				",1
"솔직히 사람 죽이는것밖에 안나오고 내용도 별로 강남 이야기 안나오고  장면 흐름도 어색하다. 갑자기 야한장면이라던지 , 그 AOA 여자애 나오는씬은 이해가 안감 리뷰 알바들만 있나, 솔직히 평가합시다. 
			
			
			
				
				
				
				",1
"중후반으로 갈 수록 몰입도 떨어짐. 자동차극장이라 보다가 나올 수가 없었...ㅠㅠ 오랜만에 돈 아까운 영화~ 
			
			
			
				
				
				
				",1
"유하감독님에... 이민호, 김래원까지... 너무 기대를 많이 한 탓일까요... 좀 많이 실망스럽네요... 스토리도 너무 엉성하고... 뻔한 결말에... 불필요한 베드신.... 과하다 싶을 정도에 잔인한 장면들... 너무 기대했던 영화인데 ㅠㅠ 
			
			
			
				
				
				
				",1
"영화보는중인데 느므느므 재미가없어서 폰인터넷해요~~^^ 
			
			
			
				
				
				
				",1
"무슨 평이 다 댓글 알바인가.. 영화보셨나요 진짜 욕나올뻔한...스토리 구성 엉망이고 이민호 김래원 깡페연기 최악.. 기억나는건 이민호 동생 여자 배우? 아이돌? 이 영화의 수혜자라면 바로 이민호 동생 .내가 본 영화중 가장 형편없는. 
			
			
			
				
				
				
				",1
"말죽거리 잔혹사랑 비열한 거리를 재미있게 봐서 너무 기대한거 같다. 기대가 컷던만큼 실망은 배가 되었다. 
			
			
			
				
				
				
				",1
"남자들의 허세 대사로 가득찬 영화 
			
			
			
				
				
				
				",1
"노잼  돈과 시간이 아까웠음ㅋㅋㅋ중간에 나오려다 참음 
			
			
			
				
				
				
				",1
"알바들 그만하세요.. 재밌다는 사람 문제 많은듯.  인물 내용 상황 뭐하나 볼게없음 베드신은 억지로 너무 인물이 많아서 암튼 근래본영화중 완전 최악 
			
			
			
				
				
				
				",1
"완전  별로 실망 내용없음 
			
			
			
				
				
				
				",1
"재미없다던데...다들 10점만 주는게 알바같다 느낌이 -_-;; 
			
			
			
				
				
				
				",1
"정말 최악입니다. 해바라기+신세계 스토리를 짬뽕시켜놓은듯한 연기력도 어색하고 특히 이민호는 뭔가 어설프고 이걸뭘보고 8점이 나왔나 모르겠음 그리고 중간 필요없는 정사씬은 왜들어간걸까? 갑자기 이연두가 튀어나오고 정사씬에 투입되고 안타까운영화 
			
			
			
				
				
				
				",1
"진짜 알바가 있나보군요ㅋㅋㅋ베스트 댓글보고 웃고 갑니다 
			
			
			
				
				
				
				",1
"지금까지 본 영화중 젤 재미없던 영화. 보다보다 도저히 넘 지루해서 마지막 30여분 안보고 그냥 나옴.스토리 빈약하고 지나친 베드씬은 토나올정도로 역겨웠다.특히 여자분들에게 정말 비추천하는 영화. 돈이 넘 아까웠음. 
			
			
			
				
				
				
				",1
"신세계나 범죄와의 전쟁을 기대하지 마시길...뭔가 삘이 없고 그냥 잔인하게 싸움하는 장면만~ 
			
			
			
				
				
				
				",1
"재미없음. 잔인하고, 불필요한 야한장면만 있을뿐.. 
			
			
			
				
				
				
				",1
"사람 보는 관점마다 틀리긴 하지만..솔직히 재미 없네요  내용진행이 더디고..지루합니다화끈한 액션물도 아닌거 같구 
			
			
			
				
				
				
				",1
"개핵노잼까지는아니고 핵노잼도아니고걍 노잼 공짜로 본거니 이정도 돈주고 봣으면 어휴ㅎ야한장면은좀야했네요ㅋ.. 
			
			
			
				
				
				
				",1
"신세계 처럼 스토리가 있는 것도 아니고.. 그냥 잔인하고 쓸데없이 자극적인 베드신만 가득한 영화. 그래도 궁금하면 보세요. 
			
			
			
				
				
				
				",1
"개노잼 남는내용없음, 잔인함, 쓸대없는 베드신 , 그냥 통수에 통수치기 더러움 
			
			
			
				
				
				
				",1
"내용의 연결 흐름도 뚝뚝 끊기고. 이건머. 느와르도 아니고 개그고 아니고..  여자애들도 비중도 없이 누드만 비추고.. 킬링타임용도 아닌 그저 그런 영화 
			
			
			
				
				
				
				",1
"알바 평점에 낚여서 봤습니다. 제 생각에 조만간 6 점대로 떨어질거 같습니다. 
			
			
			
				
				
				
				",1
"액션 빼고는 그냥 포르노랑 다를게 없더만 
			
			
			
				
				
				
				",1
"농담아니구 너~~무실망했음 ㅠㅠ김래원의 해바라기 연기실력을 기대했지만. .ㅠ이민호는 폭력 영화에는 안어울 림..극장에서 커플들의 표정 똥씹은 표정들.,...ㅠ 
			
			
			
				
				
				
				",1
".... 김래원에게 실망하기는 이번이 처음..그나마.. 김래원 이민호 떄문에 본영화.. 거짓말 안보테구.. 영화보는 중 나가는 관객들 제법 있었고.. 그냥 기억에 남는건.. 베드신.. 긴상영시간에 비해 급마무리느낌 물씬... 그냥 허무맹랑한.. 
			
			
			
				
				
				
				",1
"이런 영화는 정말 1점도 아까워 
			
			
			
				
				
				
				",1
"살면서 본 영화중에 제일 최악이다 ㅡㅡ 
			
			
			
				
				
				
				",1
"민호가 비주얼 기럭지가 아깝다. 이런영화는 좀 그만 만들자 챙피하다 . 내용도 구성도 후져 ~~이런영화는 친구 하나에서 끝나는게 맞다. 좀 색다른거 해라 진부그차체~돈이 아까워~,민호도 다른  좋은작품의로 이미지 쇄신해야할듯~~ 
			
			
			
				
				
				
				",1
"생각 나는 거라곤 주먹으로 퍽퍽 치는거 뿐이 없다 
			
			
			
				
				
				
				",1
"이민호 연기되게못한다 
			
			
			
				
				
				
				",1
"별한개 마져도 아까운 개OOO 영화 이민호의 눈빛이 아깝다 
			
			
			
				
				
				
				",1
"뭘 말하고 싶은건지..70년대 서울은 돈과 성에 미친 시대인가?아무리 생각해도 이영화는 아닌듯..보다 나오게 만드는 돈아까운 영화. 이런 영화좀 그만 만들길 부탁 dream이민호 팬덤으로 흥행좀 하려고 한건가 본데, 이건 아니다. 
			
			
			
				
				
				
				",1
"내가본 영화 최악의 영화에 뽑힐둣. 이민호 김래원 데려다 겨우 이런.... 
			
			
			
				
				
				
				",1
"창피하다 아직도 이런 영화를 만들다니 ㅠ ㅠ20년만에 영화보다 나오고싶어 미칠지경정도  거의 쓰레기에 가까운영화 왜 만들었는지 쓸데없는 2시간동안 단 10분만이라도 좋은내용있었다면 쓰레기까지는 아닌텔데 ㅠ ㅠ 함께영화본 사람들 고개를 절레절레 
			
			
			
				
				
				
				",1
"나만별로인가  땅얘기보다  싸움위주 진짜 계속 싸우네 계속계속 시간 언제가나 시계만 보다온것같음..너무기대를했었는지 ㅠㅠ 별로 남자들이 좋아할것같긴함 
			
			
			
				
				
				
				",1
"깡패  미화하는 영화 좀 그만 찍어라 
			
			
			
				
				
				
				",1
"1점도아깝다 나가려다 꾹참았는데 스트레스만받음 
			
			
			
				
				
				
				",1
"댓글알바 쩔어요.. 이정도 영화는 아님... 신세게와 범죄와의전쟁 뛰어넘을수없음.. 나도 시간아깝.. 진심 다 알바인듯 ㅋㅋㅋㅋ 평점 10이 줄줄이;;; 
			
			
			
				
				
				
				",1
"다른 말 필요없습니다. 전문가 평가들이 정확한것같으니, 꼭 참조하시길...돈만 낭비가 아닙니다.여러분의 황금 시간이 
			
			
			
				
				
				
				",1
"한국영화는 특정몇몇개 그것도 손에꼽을정도. 빼곤 다 노잼입니다 김래원을 높이평가하긴하지만 이민호라는 허세가 나와서 평점깎습니다 수고요 
			
			
			
				
				
				
				",1
"하..평점 믿고봤는데 실망....실망..이민호씨 연기도 별로고내용 구성도 알찬맛도없고이런 분류 영화 광팬이라 국내껀 싹봤는데그중 최하 
			
			
			
				
				
				
				",1
"진짜 재미없음.. 지루하기만하고평점 왜 높은지 이해가 안가네.. 
			
			
			
				
				
				
				",1
"너무 뻔한 스토리 전개랄까... 
			
			
			
				
				
				
				",1
"알바들 진짜 90%네...이 영화를 한마디로 표현하자면"" 중간에 나가고 싶었다...  진짜로 기술자들보다 더 노 잼 """" 언젠가 OCN에서 방송해주겠지? 그럼 그때보는게 정신건강에 좋음 "" 
			
			
			
				
				
				
				",1
"김래원 활용을 너무 못했다. 또한 강남의 탄생이라는 좋은 소재를 가지고도 스토리 상 너무 구질구질. 
			
			
			
				
				
				
				",1
"1점도 아까운... 아무리 영화라지만 사람목숨이 개미목숨입니까.. 
			
			
			
				
				
				
				",1
"보면 후회 합니다.내말 믿으셔도 좋습니다. 보는 내내 상영관을 뛰쳐나가고 싶은 마음 간절했으나, 같이 간 일행들 때문에 꾹꾹참다가 나왔습니다. 내 다시는 내 돈주고 조폭미화 영화나 만드는 한국영화 안보겠습니다. 1점도 아깝다. 
			
			
			
				
				
				
				",1
"시사회 갔었다.이민호는 이민호연기, 김래원은 김래원연기,,딱히 연기력이 좋아졌다거나 그런생각은 안들었고,언제 끝나냐.. 라는 생각만 하다 온 영화,,난 내지인한테는 추천안할란다..맨 처음 시작할때 배경이 옛느낌이라 그것만 좋았음.. 
			
			
			
				
				
				
				",1
"보자고 졸라서 여자 친구랑 봤다... 여친한테 미안했다... 
			
			
			
				
				
				
				",1
"개봉한날남자친구와보러갔는데정말지루합니다결론은쓰레기영화입니다전그냥눈감앗습니다잠은안오고보는건눈만아플거같고재미가없어도이래없을수잇나..처음으로돈주고보기아까움 이민호기럭지는뭐좋음 
			
			
			
				
				
				
				",1
"조폭영화 알고 봐도 1점이상못주겠다시나리오 연출력 연기 엑션 베드씬 다 최악황제늘위하여가 한 백배괜찮아보일정도 
			
			
			
				
				
				
				",1
"제가 기대가 커서 그랬는지는 모르겠으나..6점 이상 평점은 대체 왜 주는건지 개인적으로 납득이 안됨..이민호 연기는 낯뜨겁고..뜬금없고 기나긴 베드신은 더 낯뜨겁고..흙탕물 액션신 빼고는 그닥 볼게 없음..극장에선 약간 많이 돈 아까움.. 
			
			
			
				
				
				
				",1
"앞으로 네이버 평점은 믿지 않기로 했다. 처음으로 영화관에서 휴대폰으로 시간을보고 또보고... 자고싶었던적은 처음 
			
			
			
				
				
				
				",1
"개봉당일 푸분 기대를 머금고 영화관에 입장. 내기대가 커서였던건가. 그동안의 영화들을 짜집기해놓은 듯한.. 두시간반의 시간이 이렇게 까지 지겨울수가.. 영화보다가 나가고싶은마음 오랜만에 가지게했던 영화였습니다. 같이본 남자친구도 ""이게 몬가요..."" 
			
			
			
				
				
				
				",1
"이민호는 멋잇다ㅋㅋ내용후반부 지루하고 허무하고 별로 ㅡㅡ 
			
			
			
				
				
				
				",1
"진심 별로 재미없는데 평점이 너무 높은듯  댓글 알바들 믿지마샘 개지루하고 잔인한장면 너무 많음 내용도 뻔하고 전문가 평이 맞는듯 
			
			
			
				
				
				
				",1
"황제를 위하여 이후 최악의 영화입니다. 내용전개도 모르겠고 뜬금없는 베드신에 이민호김래원팬이라 봤지만 두분다 연기파연기자인데 정말 대사때문에 발연기로 보이는 최악의 영화...남친이랑 영화끝나고 씁쓸한 웃음만.. 촤하하... 
			
			
			
				
				
				
				",1
"잔인하고더러움...진짜먼내용인지...보는내내불쾌함 
			
			
			
				
				
				
				",1
"기자 평론처럼, 강남은 핑계고 걍, 전형적인 노답 한국조폭영화 
			
			
			
				
				
				
				",1
"진짜 최악이다 길기도 길고 재미도없고 
			
			
			
				
				
				
				",1
"노잼...내돈이 아깝다고 생각함 
			
			
			
				
				
				
				",1
"재미없어요 김래원연기잘하는데요...이민호는 잘모르겠어요 솔직한 심정이에요ㅜㅜ... 그냥 비열한거리랑 비슷한듯 ㅜㅜ 
			
			
			
				
				
				
				",1
"난 좀 밝고 희망찬 영화를 좋아하는데 전형적인 깡패영화.. 나한테 안맞는 영화었을 뿐 재미가 없늬 영화는 아님 
			
			
			
				
				
				
				",1
"최악인영화 재미없고 뻔한 내용.베드신만많고 재미없는영화 
			
			
			
				
				
				
				",1
"요새 한국영화 많이 보라고 그래서 마케팅이랑 알바들 많이 푸는 느낌이 드네..  단순 조폭 영화인데 ㅉㅉ하긴 명량도 알바들 풀어 돈좀 많이 푼것 같더만 이영화도 슬슬 조짐이 보이네 ㅋㅋㅋ  어디 홍보랑 마케팅 많이 해보쇼~ㅋ 
			
			
			
				
				
				
				",1
"개인적으로 재미없음.. 비열한거리 말죽거리잔혹사랑 뭐가 다른지..그리고 뜬금없는 베드신은 정말 최악..ㅋ영화관에 있던 모든 사람들 그 뜬금없음에 어이없었다는.. 
			
			
			
				
				
				
				",1
"빠른전개도 볼만한액션도 기억에 남는대사도 배우들의 연기흡입력도 모두.... 
			
			
			
				
				
				
				",1
"...여유있음 보시길. 아님 OCN을 기다리시던지. 
			
			
			
				
				
				
				",1
"죄송하지만 ..연기는 정말 잘했음!!! 
			
			
			
				
				
				
				",1
"노잼노잼노잼노잼노잼노잼노잼 
			
			
			
				
				
				
				",1
"스트레스 풀러 영화보어갓다가 스트레스 받고온 영화 돈이 너무 아깝다 
			
			
			
				
				
				
				",1
"하..쓰레기영화..평점알반가? 
			
			
			
				
				
				
				",1
"알배ㅏ존재합니다, 휴 
			
			
			
				
				
				
				",1
"기대를 많이 해서인가 전별루네요 잔인하고 야하고 여운도 없고 
			
			
			
				
				
				
				",1
